-62,-62,-68,-72,-68,-51,-127,-127,-127,-127,-127,-127,-127,-127,0
-59,-65,-74,-70,-75,-55,-127,-127,-127,-127,-127,-127,-127,-127,1
-68,-73,-80,-66,-82,-53,-127,-127,-127,-127,-127,-127,-127,-127,0
-74,-71,-127,-127,-127,-68,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-71,-127,-127,-127,-61,-127,-127,-127,-127,-127,-127,-127,-127,2
-72,-68,-73,-66,-71,-58,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-71,-127,-127,-62,-63,-127,-127,-127,-127,-127,-127,-127,-127,5
-50,-73,-65,-68,-71,-63,-127,-127,-127,-127,-127,-127,-127,-127,1
-67,-70,-127,-76,-73,-66,-127,-127,-127,-127,-127,-127,-127,-127,3
-72,-66,-127,-127,-127,-55,-127,-127,-127,-127,-127,-127,-127,-127,2
-68,-76,-127,-72,-76,-56,-127,-127,-127,-127,-127,-127,-127,-127,2
-60,-69,-83,-72,-72,-52,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-74,-127,-127,-66,-60,-127,-127,-127,-127,-127,-127,-127,-127,6
-61,-70,-71,-79,-67,-57,-127,-127,-127,-127,-127,-127,-127,-127,1
-127,-68,-127,-127,-69,-60,-127,-127,-127,-127,-127,-127,-127,-127,2
-77,-71,-127,-82,-62,-67,-127,-127,-127,-127,-127,-127,-127,-127,5
-127,-73,-127,-127,-72,-69,-127,-127,-127,-127,-127,-127,-127,-127,5
-127,-127,-127,-127,-69,-60,-127,-127,-127,-127,-127,-127,-127,-127,6
-60,-74,-68,-72,-127,-42,-127,-127,-127,-127,-127,-127,-127,-127,1
-68,-70,-74,-66,-76,-51,-127,-127,-127,-127,-127,-127,-127,-127,3
-69,-69,-127,-79,-74,-52,-127,-127,-127,-127,-127,-127,-127,-127,2
-73,-70,-127,-127,-76,-66,-127,-127,-127,-127,-127,-127,-127,-127,2
-66,-71,-79,-65,-127,-66,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-66,-127,-75,-72,-49,-127,-127,-127,-127,-127,-127,-127,-127,3
-67,-59,-127,-74,-67,-53,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-73,-127,-127,-61,-58,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-78,-127,-127,-61,-59,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-127,-127,-127,-70,-74,-127,-127,-127,-127,-127,-127,-127,-127,7
-69,-71,-75,-75,-73,-53,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-127,-127,-127,-75,-74,-127,-77,-127,-127,-83,-75,-127,-127,7
-127,-70,-127,-127,-60,-67,-78,-127,-127,-127,-127,-127,-127,-127,5
-76,-68,-127,-79,-70,-52,-127,-127,-127,-127,-127,-127,-127,-127,4
-71,-67,-127,-127,-68,-64,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-67,-127,-127,-67,-72,-127,-78,-127,-127,-127,-127,-127,-127,6
-76,-59,-76,-75,-70,-47,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-70,-127,-127,-56,-56,-127,-127,-127,-127,-82,-127,-127,-127,5
-69,-70,-127,-78,-68,-46,-127,-127,-127,-127,-127,-127,-127,-127,4
-73,-69,-127,-127,-73,-51,-127,-127,-127,-127,-127,-127,-127,-127,2
-60,-65,-74,-69,-76,-43,-127,-127,-127,-127,-127,-127,-127,-127,0
-75,-68,-127,-76,-72,-51,-127,-127,-127,-127,-127,-127,-127,-127,3
-66,-67,-127,-127,-74,-52,-127,-127,-127,-127,-127,-127,-127,-127,2
-77,-71,-127,-127,-63,-55,-77,-127,-127,-127,-127,-127,-127,-127,5
-58,-72,-76,-76,-70,-57,-127,-127,-127,-127,-127,-127,-127,-127,0
-65,-77,-70,-64,-127,-53,-127,-127,-127,-127,-127,-127,-127,-127,0
-64,-66,-64,-68,-73,-51,-127,-127,-127,-127,-127,-127,-127,-127,1
-127,-127,-127,-127,-69,-61,-127,-127,-127,-127,-127,-127,-127,-127,6
-73,-66,-127,-127,-69,-69,-127,-127,-127,-127,-127,-127,-127,-127,2
-76,-61,-127,-76,-68,-73,-127,-127,-127,-127,-127,-127,-127,-127,3
-77,-66,-76,-76,-69,-45,-127,-127,-127,-127,-127,-127,-127,-127,3
-58,-71,-74,-70,-78,-53,-127,-127,-127,-127,-127,-127,-127,-127,1
-73,-69,-127,-127,-72,-67,-127,-127,-127,-127,-127,-127,-127,-127,2
-72,-69,-127,-127,-72,-52,-127,-127,-127,-127,-127,-127,-127,-127,3
-73,-78,-79,-76,-69,-67,-127,-127,-127,-127,-80,-127,-77,-127,6
-59,-58,-127,-81,-67,-49,-127,-76,-127,-127,-127,-127,-127,-127,4
-74,-70,-127,-127,-67,-67,-127,-127,-127,-127,-127,-127,-127,-127,5
-61,-76,-71,-70,-73,-58,-127,-127,-127,-127,-127,-127,-127,-127,1
-72,-74,-127,-127,-74,-63,-127,-127,-127,-127,-127,-127,-127,-127,2
-58,-68,-68,-127,-127,-49,-127,-127,-127,-127,-127,-127,-127,-127,1
-78,-74,-127,-127,-73,-61,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-72,-127,-127,-62,-62,-127,-127,-127,-127,-127,-127,-127,-127,6
-69,-70,-127,-81,-75,-57,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-70,-127,-127,-74,-71,-127,-127,-127,-127,-127,-127,-127,-127,7
-78,-60,-127,-127,-65,-51,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-78,-127,-127,-69,-70,-127,-80,-127,-127,-127,-127,-127,-127,7
-127,-73,-127,-127,-72,-65,-127,-127,-127,-127,-127,-127,-127,-127,7
-127,-72,-127,-127,-66,-66,-127,-127,-127,-127,-127,-127,-127,-127,5
-68,-72,-127,-127,-70,-51,-127,-127,-127,-127,-127,-127,-127,-127,4
-58,-74,-70,-71,-69,-55,-127,-127,-127,-127,-127,-127,-127,-127,1
-73,-75,-127,-127,-78,-67,-127,-127,-127,-127,-127,-127,-127,-127,2
-73,-67,-127,-79,-65,-48,-127,-127,-127,-127,-127,-127,-127,-127,6
-67,-73,-127,-127,-70,-63,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-74,-127,-127,-65,-67,-127,-127,-127,-127,-82,-127,-78,-127,7
-63,-73,-73,-70,-75,-47,-127,-127,-127,-127,-127,-127,-127,-127,0
-58,-70,-70,-76,-127,-50,-127,-127,-127,-127,-127,-127,-127,-127,1
-68,-63,-127,-127,-69,-63,-127,-127,-127,-127,-127,-127,-127,-127,2
-65,-68,-70,-73,-77,-48,-127,-127,-127,-127,-127,-127,-127,-127,0
-76,-72,-127,-74,-76,-53,-127,-127,-127,-127,-127,-127,-127,-127,3
-79,-73,-127,-75,-78,-51,-127,-127,-127,-127,-127,-127,-127,-127,6
-67,-72,-67,-67,-70,-49,-127,-127,-127,-127,-127,-127,-127,-127,0
-64,-56,-73,-74,-68,-46,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-79,-127,-127,-62,-66,-127,-75,-127,-127,-127,-127,-127,-78,7
-77,-60,-127,-127,-72,-60,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-74,-127,-127,-67,-67,-127,-127,-127,-127,-127,-127,-127,-127,7
-59,-74,-73,-72,-73,-62,-127,-127,-127,-127,-127,-127,-127,-127,1
-77,-72,-127,-80,-82,-63,-127,-127,-127,-127,-127,-127,-127,-127,2
-70,-79,-72,-74,-72,-63,-127,-127,-127,-127,-127,-127,-127,-127,1
-71,-60,-127,-74,-59,-46,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-61,-127,-77,-127,-65,-127,-127,-127,-127,-127,-127,-127,-127,3
-68,-74,-72,-75,-76,-53,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-74,-127,-127,-71,-59,-127,-127,-127,-127,-127,-127,-127,-127,7
-66,-64,-75,-127,-62,-66,-127,-127,-127,-127,-127,-127,-127,-127,2
-67,-63,-127,-127,-71,-64,-127,-127,-127,-127,-127,-127,-127,-127,2
-74,-69,-76,-127,-73,-54,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-73,-127,-127,-75,-69,-127,-127,-127,-127,-127,-127,-127,-127,7
-63,-65,-127,-71,-66,-49,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-127,-127,-127,-67,-67,-127,-127,-127,-127,-127,-127,-127,-127,5
-67,-66,-127,-83,-73,-48,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-71,-127,-127,-74,-57,-127,-127,-127,-127,-127,-127,-127,-127,5
-60,-66,-70,-65,-70,-57,-127,-127,-127,-127,-127,-127,-127,-127,0
-72,-65,-127,-127,-71,-56,-127,-127,-127,-127,-127,-127,-127,-127,2
-58,-73,-127,-127,-127,-54,-127,-127,-127,-127,-127,-127,-127,-127,1
-70,-64,-127,-80,-71,-57,-127,-127,-127,-127,-127,-127,-127,-127,4
-67,-66,-127,-127,-77,-46,-127,-127,-127,-127,-127,-127,-127,-127,4
-71,-67,-71,-73,-72,-50,-127,-127,-127,-127,-127,-127,-127,-127,1
-74,-62,-127,-83,-67,-47,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-73,-127,-127,-63,-63,-127,-80,-127,-127,-127,-127,-127,-127,6
-62,-72,-72,-66,-127,-43,-127,-127,-127,-127,-127,-127,-127,-127,0
-77,-67,-127,-77,-48,-65,-78,-127,-127,-127,-79,-127,-127,-127,5
-127,-73,-79,-127,-70,-58,-127,-72,-81,-127,-127,-127,-127,-127,7
-127,-73,-127,-127,-75,-70,-127,-127,-127,-127,-76,-127,-77,-127,7
-65,-70,-127,-81,-127,-57,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-127,-127,-127,-70,-71,-127,-127,-127,-127,-127,-127,-127,-127,7
-70,-62,-127,-127,-66,-65,-127,-127,-127,-127,-127,-127,-127,-127,4
-74,-74,-127,-75,-72,-58,-127,-127,-127,-127,-127,-127,-127,-127,3
-60,-73,-76,-70,-78,-54,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-69,-127,-75,-74,-65,-127,-127,-127,-127,-127,-127,-127,-127,2
-73,-58,-127,-127,-72,-55,-127,-127,-127,-127,-127,-127,-127,-127,3
-65,-67,-70,-80,-73,-39,-127,-127,-127,-127,-127,-127,-127,-127,0
-65,-67,-73,-79,-76,-48,-127,-127,-127,-127,-127,-127,-127,-127,2
-73,-127,-127,-127,-127,-58,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-127,-127,-127,-63,-65,-127,-127,-127,-127,-127,-127,-127,-127,5
-76,-73,-127,-127,-127,-58,-127,-127,-127,-127,-127,-127,-127,-127,2
-71,-74,-127,-76,-66,-61,-127,-75,-127,-127,-127,-127,-127,-127,3
-127,-72,-127,-127,-68,-66,-127,-77,-127,-127,-127,-127,-127,-127,7
-73,-62,-127,-127,-73,-59,-127,-127,-127,-127,-127,-127,-127,-127,3
-77,-66,-80,-77,-74,-49,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-127,-127,-127,-69,-69,-127,-79,-127,-127,-78,-127,-79,-127,7
-58,-70,-75,-76,-127,-54,-127,-127,-127,-127,-127,-127,-127,-127,1
-70,-69,-64,-68,-71,-44,-127,-127,-127,-127,-127,-127,-127,-127,1
-60,-127,-73,-63,-73,-40,-127,-127,-127,-127,-127,-127,-127,-127,0
-64,-127,-73,-65,-127,-45,-127,-127,-127,-127,-127,-127,-127,-127,0
-78,-70,-127,-127,-127,-59,-127,-127,-127,-127,-127,-127,-127,-127,2
-60,-70,-72,-67,-127,-48,-127,-127,-127,-127,-127,-127,-127,-127,1
-127,-70,-127,-127,-62,-59,-127,-127,-127,-127,-127,-127,-127,-127,5
-127,-72,-127,-127,-69,-62,-127,-75,-127,-127,-127,-127,-127,-127,7
-127,-73,-127,-127,-69,-64,-127,-127,-127,-127,-127,-127,-127,-127,6
-61,-79,-74,-70,-78,-62,-127,-127,-127,-127,-127,-127,-127,-127,0
-61,-70,-66,-77,-76,-55,-127,-127,-127,-127,-127,-127,-127,-127,1
-58,-74,-73,-63,-73,-46,-127,-127,-127,-127,-127,-127,-127,-127,0
-75,-66,-127,-127,-64,-55,-127,-127,-127,-127,-127,-127,-127,-127,6
-67,-71,-75,-127,-77,-57,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-72,-127,-127,-68,-67,-127,-77,-127,-127,-127,-127,-78,-127,7
-74,-77,-127,-76,-70,-67,-127,-127,-127,-127,-127,-127,-127,-127,3
-67,-70,-127,-127,-74,-66,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-61,-127,-127,-66,-50,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-70,-127,-127,-70,-68,-127,-75,-127,-127,-127,-127,-127,-127,7
-62,-70,-66,-127,-77,-51,-127,-127,-127,-127,-127,-127,-127,-127,1
-127,-67,-127,-127,-73,-63,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-76,-127,-127,-67,-73,-127,-76,-127,-127,-127,-127,-127,-127,7
-127,-76,-127,-127,-75,-69,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-72,-127,-127,-67,-53,-127,-75,-127,-127,-127,-127,-127,-127,6
-56,-72,-72,-68,-127,-67,-127,-127,-127,-127,-127,-127,-127,-127,1
-67,-67,-127,-127,-66,-63,-81,-127,-127,-127,-127,-127,-127,-127,4
-72,-72,-127,-127,-66,-59,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-76,-127,-127,-71,-72,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-73,-127,-127,-63,-68,-127,-127,-127,-127,-127,-127,-127,-127,5
-71,-65,-75,-127,-66,-44,-127,-127,-127,-127,-127,-127,-127,-127,3
-73,-77,-127,-127,-127,-78,-127,-127,-127,-127,-127,-127,-127,-127,2
-75,-64,-77,-127,-69,-55,-127,-127,-127,-127,-127,-127,-127,-127,2
-62,-67,-127,-77,-62,-54,-76,-79,-127,-127,-127,-127,-127,-127,4
-127,-68,-127,-127,-73,-64,-127,-127,-127,-127,-127,-127,-127,-127,7
-127,-61,-127,-78,-127,-51,-127,-127,-127,-127,-127,-127,-127,-127,4
-69,-57,-75,-77,-74,-57,-127,-127,-127,-127,-127,-127,-127,-127,2
-52,-70,-70,-69,-74,-41,-127,-127,-127,-127,-127,-127,-127,-127,1
-66,-61,-127,-76,-69,-46,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-73,-127,-127,-71,-66,-127,-127,-127,-127,-127,-127,-127,-127,6
-71,-75,-79,-127,-127,-60,-127,-127,-127,-127,-127,-127,-127,-127,1
-127,-60,-127,-127,-64,-60,-127,-127,-127,-127,-127,-127,-127,-127,3
-72,-57,-127,-127,-67,-48,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-75,-127,-127,-69,-71,-127,-78,-127,-127,-127,-127,-127,-127,7
-69,-68,-127,-127,-71,-57,-127,-127,-127,-127,-127,-127,-127,-127,2
-75,-68,-127,-81,-67,-58,-127,-127,-127,-127,-127,-127,-127,-127,4
-75,-71,-127,-127,-61,-59,-127,-127,-127,-127,-127,-127,-127,-127,6
-72,-72,-127,-127,-69,-42,-127,-127,-127,-127,-127,-127,-127,-127,3
-65,-65,-127,-127,-67,-65,-127,-76,-127,-127,-127,-127,-127,-127,4
-52,-69,-75,-66,-73,-59,-127,-127,-127,-127,-127,-127,-127,-127,1
-65,-56,-127,-127,-73,-53,-80,-127,-127,-127,-127,-127,-127,-127,4
-127,-63,-127,-127,-127,-69,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-74,-127,-127,-66,-73,-127,-74,-127,-127,-127,-78,-127,-127,7
-63,-71,-68,-66,-127,-62,-127,-127,-127,-127,-127,-127,-127,-127,1
-79,-69,-127,-78,-66,-58,-127,-127,-127,-127,-127,-127,-127,-127,6
-72,-68,-77,-127,-77,-57,-127,-127,-127,-127,-127,-127,-127,-127,2
-68,-72,-77,-76,-80,-50,-127,-127,-127,-127,-127,-127,-127,-127,0
-68,-62,-81,-80,-74,-66,-127,-127,-127,-127,-127,-127,-127,-127,4
-77,-69,-127,-127,-65,-51,-127,-84,-127,-127,-127,-127,-127,-127,6
-71,-74,-127,-78,-70,-46,-127,-127,-127,-127,-127,-127,-127,-127,4
-65,-72,-73,-66,-74,-53,-127,-127,-127,-127,-127,-127,-127,-127,1
-73,-60,-127,-82,-73,-52,-127,-127,-127,-127,-127,-127,-127,-127,4
-72,-69,-127,-127,-72,-67,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-68,-127,-127,-64,-65,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-70,-127,-127,-70,-60,-127,-127,-127,-127,-127,-127,-127,-127,5
-70,-64,-127,-127,-70,-65,-127,-127,-127,-127,-127,-127,-127,-127,2
-52,-69,-66,-74,-127,-63,-127,-127,-127,-127,-127,-127,-127,-127,1
-69,-64,-127,-81,-75,-70,-127,-127,-127,-127,-127,-127,-127,-127,2
-66,-69,-127,-127,-75,-60,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-70,-127,-127,-66,-74,-127,-127,-127,-127,-127,-127,-127,-127,5
-70,-56,-127,-127,-70,-54,-76,-127,-127,-127,-127,-127,-127,-127,4
-70,-64,-127,-73,-69,-55,-127,-127,-127,-127,-127,-127,-127,-127,3
-76,-76,-127,-127,-64,-56,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-67,-127,-127,-62,-54,-127,-127,-127,-127,-127,-127,-127,-127,6
-57,-68,-70,-77,-84,-49,-127,-127,-127,-127,-127,-127,-127,-127,1
-69,-60,-127,-127,-75,-62,-127,-127,-127,-127,-127,-127,-127,-127,2
-69,-69,-127,-127,-73,-61,-127,-127,-127,-127,-127,-127,-127,-127,2
-63,-66,-127,-127,-72,-48,-127,-127,-127,-127,-127,-127,-127,-127,2
-65,-73,-127,-75,-76,-43,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-77,-127,-127,-67,-65,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-73,-127,-127,-77,-46,-127,-127,-127,-127,-127,-127,-127,-127,6
-66,-63,-127,-127,-127,-50,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-127,-127,-127,-127,-72,-127,-127,-127,-127,-127,-127,-127,-127,7
-70,-60,-127,-127,-70,-42,-127,-127,-127,-127,-127,-127,-127,-127,4
-75,-65,-127,-127,-66,-55,-127,-127,-127,-127,-127,-127,-127,-127,3
-61,-70,-65,-69,-127,-50,-127,-127,-127,-127,-127,-127,-127,-127,1
-73,-72,-127,-127,-63,-60,-127,-127,-127,-127,-127,-127,-127,-127,6
-71,-75,-127,-82,-80,-64,-127,-127,-127,-127,-127,-127,-127,-127,2
-66,-61,-127,-79,-69,-56,-127,-127,-127,-127,-127,-127,-127,-127,4
-75,-63,-127,-127,-60,-58,-127,-127,-127,-127,-127,-127,-127,-127,5
-69,-70,-77,-73,-71,-59,-127,-127,-127,-127,-127,-127,-127,-127,3
-127,-70,-72,-127,-127,-62,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-73,-127,-127,-69,-61,-127,-127,-127,-127,-127,-127,-127,-127,7
-67,-127,-69,-68,-75,-48,-127,-127,-127,-127,-127,-127,-127,-127,0
-61,-68,-71,-65,-127,-50,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-66,-127,-81,-49,-58,-127,-127,-127,-127,-127,-127,-127,-127,5
-76,-71,-127,-81,-61,-64,-127,-127,-127,-127,-127,-127,-127,-127,6
-74,-67,-127,-127,-67,-61,-127,-127,-127,-127,-127,-127,-127,-127,4
-69,-75,-74,-62,-75,-45,-127,-127,-127,-127,-127,-127,-127,-127,0
-61,-127,-69,-127,-127,-65,-127,-127,-127,-127,-127,-127,-127,-127,1
-127,-78,-127,-127,-66,-71,-127,-127,-127,-127,-127,-127,-127,-127,7
-57,-72,-71,-69,-72,-43,-127,-127,-127,-127,-127,-127,-127,-127,0
-64,-68,-76,-74,-73,-64,-127,-127,-127,-127,-127,-127,-127,-127,2
-73,-71,-127,-74,-72,-58,-127,-127,-127,-127,-127,-127,-127,-127,2
-79,-67,-127,-79,-74,-57,-127,-127,-127,-127,-127,-127,-127,-127,5
-62,-63,-72,-73,-69,-55,-127,-127,-127,-127,-127,-127,-127,-127,0
-58,-127,-70,-60,-127,-50,-127,-127,-127,-127,-127,-127,-127,-127,0
-74,-70,-127,-127,-67,-57,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-73,-127,-127,-64,-71,-127,-127,-127,-127,-127,-127,-127,-127,5
-68,-72,-127,-127,-71,-67,-127,-127,-127,-127,-127,-127,-127,-127,2
-127,-127,-127,-127,-68,-72,-127,-76,-127,-127,-127,-127,-127,-127,7
-71,-67,-127,-127,-127,-61,-127,-127,-127,-127,-127,-127,-127,-127,2
-60,-127,-77,-71,-76,-43,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-66,-127,-127,-60,-68,-127,-127,-127,-127,-127,-127,-127,-127,5
-71,-79,-74,-69,-127,-55,-127,-127,-127,-127,-127,-127,-127,-127,0
-74,-68,-127,-127,-70,-61,-127,-76,-127,-127,-127,-127,-127,-127,4
-68,-67,-127,-77,-74,-61,-127,-127,-127,-127,-127,-127,-127,-127,2
-62,-71,-74,-73,-75,-46,-127,-127,-127,-127,-127,-127,-127,-127,0
-65,-67,-76,-69,-69,-46,-127,-127,-127,-127,-127,-127,-127,-127,3
-65,-83,-68,-78,-77,-40,-127,-127,-127,-127,-127,-127,-127,-127,0
-127,-64,-127,-127,-69,-57,-127,-127,-127,-127,-127,-127,-127,-127,3
-61,-73,-74,-127,-72,-62,-127,-127,-127,-127,-127,-127,-127,-127,0
-67,-73,-74,-79,-71,-54,-127,-127,-127,-127,-127,-127,-127,-127,2
-72,-74,-127,-127,-74,-71,-127,-127,-127,-127,-127,-127,-127,-127,2
-74,-74,-127,-127,-55,-62,-127,-127,-127,-127,-127,-127,-127,-127,5
-72,-66,-127,-127,-72,-68,-127,-127,-127,-127,-127,-127,-127,-127,3
-68,-63,-77,-76,-73,-52,-127,-127,-127,-127,-127,-127,-127,-127,2
-52,-74,-70,-71,-76,-60,-127,-127,-127,-127,-127,-127,-127,-127,1
-67,-72,-127,-127,-69,-64,-127,-127,-127,-127,-127,-127,-127,-127,3
-58,-71,-72,-75,-73,-48,-127,-127,-127,-127,-127,-127,-127,-127,1
-65,-69,-76,-72,-69,-59,-127,-127,-127,-127,-127,-127,-127,-127,0
-65,-127,-127,-66,-71,-62,-127,-127,-127,-127,-127,-127,-127,-127,3
-78,-73,-127,-127,-59,-69,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-71,-127,-127,-71,-75,-127,-127,-127,-127,-127,-127,-127,-127,7
-127,-74,-127,-127,-69,-72,-127,-127,-127,-127,-127,-127,-127,-127,5
-127,-79,-127,-127,-64,-61,-81,-127,-127,-127,-127,-127,-127,-127,6
-79,-65,-127,-127,-71,-62,-127,-127,-127,-127,-127,-127,-127,-127,5
