046273EE77A2,-66, 046273EE77A1,-66, 046273F8ABA1,-68, 046273F8ABA3,-70, 046273EE77A3,-68, 046273DAFAE2,-70
-66,-66,-68,-70,-68,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,0,0,0
046273F8ABA1,-69, 58F39CDED2B2,-76, 046273F8ABA2,-68, 046273DFABB2,-74, 046273EE77A3,-76, 046273EE77A2,-70, 046273EE77A1,-70, 046273E91502,-68, 046273DAFAE1,-61, 046273E91501,-69, 046273DAFAE3,-59
-70,-70,-69,-127,-76,-127,-76,-68,-74,-68,-61,-69,-59,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,0,0,0
046273EE77A2,-70, 046273EE77A1,-71, 046273EE77A3,-70
-70,-71,-127,-127,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,0,0,0
046273EE77A3,-62, 046273EE77A2,-64, 046273EE77A1,-64, 046273DAFAE2,-73
-64,-64,-127,-127,-62,-73,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,0,0,0
046273EE77A1,-69, 046273EE77A3,-67, 046273EE77A2,-67
-67,-69,-127,-127,-67,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,0,0,0
046273F8ABA2,-63, 046273EE77A2,-60, 046273EE77A1,-60, 046273EE77A3,-61
-60,-60,-127,-127,-61,-127,-127,-63,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,0,0,0
046273F8ABA2,-72, 046273F8ABA1,-72, 046273EE77A1,-69, 046273EE77A2,-69, 046273EE77A3,-68
-69,-69,-72,-127,-68,-127,-127,-72,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,0,0,0
046273EE77A3,-70, 046273EE77A1,-70, 046273EE77A2,-67, 046273DAFAE1,-68
